file,specID,status,scanID,desc,seq,rec,pic
xx,JP14,invivo,55scan,phase2-maintain,51,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP14,invivo,55scan,phase2-maintain,52,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP14,invivo,55scan,phase2-maintain,53,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP14,invivo,55scan,phase2-maintain,54,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP14,invivo,55scan,phase2-maintain,55,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase1-injection,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase2-maintain,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,10scan,phase3-injection,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,1prescan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,1prescan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,11,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,12,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,13,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,14,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,15,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,16,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,17,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,18,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,19,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,20scan,phase4-maintain,20,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,11,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,12,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,13,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,14,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,15,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,16,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,17,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,18,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,19,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,20,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,21,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,22,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,23,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,24,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,25,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,26,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,27,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,28,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,29,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP15,invivo,30scan,phase4-maintain2,30,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,dead,10scan,phase3-injection,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,10scan,phase1-injection,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,1prescan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP16,invivo,1prescan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,2,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,3,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,4,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,5,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,6,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,7,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,8,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,9,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,10scan,phase1-infusion,10,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,1prescan,h1-bulbs,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP17,invivo,1prescan,h2-spine,,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
xx,JP18,invivo,10scan,phase1-injection,1,rec00749,"<a href=""CA-dilution-1scan-afterJP15standing_rec00749.jpg"" target=""_blank""> <img src='CA-dilution-1scan-afterJP15standing_rec00749.jpg' height='70'></a>"
